Rank,Name,Team,Sort▼,WAR▼,WAA (야수),WAA (야수),WAA (야수),WAA (야수),Rep. Wins,Pos. Wins,WAA (투수),WAA (투수),Rep. Win (투수),Rep. Win (투수),WAR (투수),WAR (투수),탭,하위 탭,oWAR,dWAR,G,PA,ePA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HP,IB,SO,GDP,SH,SF,비율,비율,비율,비율,비율,비율,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,rRA,TBF,ROE,BK,WP,ERA,RA9,rRA9,rRA9pf,FIP,WHIP,Sort▼,TC,PO,Ass,E,F%,RF9,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS▼
Rank,Name,Team,WAR,WAR▼,BT,SB,BR,Def,Rep. Wins,Pos. Wins,GS,GR,GS,GR,GS,GR,,,oWAR,dWAR,G,PA,ePA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HP,IB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,R/ePA,wRC+,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,rRA,TBF,ROE,BK,WP,ERA,RA9,rRA9,rRA9pf,FIP,WHIP,WAAwithPOS,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS▼
9,레예스,24 P,5.06,5.06,,,,,,,,,,,,,투구,direction,,,26,,,,65,159,21,3,15,,,,,30,7,0,114,,,,,,,,,,26,0,0,0,0,11,4,0,0,144.0,61,62.55,617,5,0,4,3.81,4.06,3.91,3.72,4.26,1.31,,,,,,,,,,,,,,,,,,,,,
10,양현종,24 P,5.01,5.01,,,,,,,,,,,,,투구,direction,,,29,,,,86,174,37,6,21,,,,,41,6,0,129,,,,,,,,,,29,0,3,3,0,11,5,0,0,171.1,78,83.10,727,11,0,2,4.10,4.52,4.37,4.37,4.63,1.25,,,,,,,,,,,,,,,,,,,,,
Rank,Name,Team,Sort▼,WAR▼,,,,,,,,,,,,,투구,direction,,,G,,,,R,H,2B,3B,HR,,,,,BB,HP,IB,SO,,,,,,,,,,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,rRA,TBF,ROE,BK,WP,ERA,RA9,rRA9,rRA9pf,FIP,WHIP,,,,,,,,,,,,,,,,,,,,,
Rank,Name,Team,WAR,WAR▼,,,,,,,,,,,,,투구,direction,,,G,,,,R,H,2B,3B,HR,,,,,BB,HP,IB,SO,,,,,,,,,,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,rRA,TBF,ROE,BK,WP,ERA,RA9,rRA9,rRA9pf,FIP,WHIP,,,,,,,,,,,,,,,,,,,,,
11,곽빈,24 P,5.00,5.00,,,,,,,,,,,,,투구,direction,,,30,,,,83,142,29,1,11,,,,,76,6,0,154,,,,,,,,,,30,0,0,0,0,15,9,0,0,167.2,79,76.70,716,5,1,11,4.24,4.46,4.12,4.25,4.13,1.30,,,,,,,,,,,,,,,,,,,,,
12,네일,24 P,4.90,4.90,,,,,,,,,,,,,투구,direction,,,26,,,,69,154,27,1,11,,,,,35,9,0,138,,,,,,,,,,26,0,0,0,0,12,5,0,0,149.1,42,67.30,642,17,1,3,2.53,4.16,4.06,4.04,3.68,1.27,,,,,,,,,,,,,,,,,,,,,
13,류현진,24 P,4.44,4.44,,,,,,,,,,,,,투구,direction,,,28,,,,78,182,22,1,12,,,,,33,3,0,135,,,,,,,,,,28,0,0,0,0,10,8,0,0,158.1,68,76.95,679,10,0,1,3.87,4.43,4.37,4.41,3.67,1.36,,,,,,,,,,,,,,,,,,,,,
14,엔스,24 P,4.33,4.33,,,,,,,,,,,,,투구,direction,,,30,,,,84,169,29,3,16,,,,,50,6,0,157,,,,,,,,,,30,0,0,0,0,13,6,0,0,167.2,78,83.65,714,9,0,4,4.19,4.51,4.49,4.64,4.03,1.31,,,,,,,,,,,,,,,,,,,,,
15,손주영,24 P,4.31,4.31,,,,,,,,,,,,,투구,direction,,,28,,,,71,157,16,0,11,,,,,54,10,0,112,,,,,,,,,,27,1,0,0,0,9,10,0,1,144.2,61,65.30,637,9,0,6,3.79,4.42,4.06,4.26,4.54,1.46,,,,,,,,,,,,,,,,,,,,,
16,박세웅,24 P,4.06,4.06,,,,,,,,,,,,,투구,direction,,,30,,,,103,188,33,0,13,,,,,56,11,0,124,,,,,,,,,,30,0,0,0,0,6,11,0,0,173.1,92,97.65,759,12,0,10,4.78,5.35,5.07,4.97,4.50,1.41,,,,,,,,,,,,,,,,,,,,,
17,엄상백,24 P,3.93,3.93,,,,,,,,,,,,,투구,direction,,,29,,,,88,164,26,3,26,,,,,42,7,0,159,,,,,,,,,,29,0,0,0,0,13,10,0,0,156.2,85,85.40,675,3,0,2,4.88,5.06,4.91,4.74,4.61,1.31,,,,,,,,,,,,,,,,,,,,,
18,김광현,24 P,3.42,3.42,,,,,,,,,,,,,투구,direction,,,31,,,,95,162,29,0,24,,,,,73,6,1,154,,,,,,,,,,31,0,0,0,0,12,10,0,0,162.1,89,94.65,709,6,0,8,4.93,5.27,5.25,5.08,5.10,1.45,,,,,,,,,,,,,,,,,,,,,
19,하영민,24 P,3.25,3.25,,,,,,,,,,,,,투구,direction,,,28,,,,82,168,33,6,8,,,,,58,5,0,101,,,,,,,,,,28,0,0,0,0,9,8,0,0,150.1,73,79.25,671,9,0,7,4.37,4.91,4.74,5.02,4.45,1.50,,,,,,,,,,,,,,,,,,,,,
20,벤자민,24 P,3.19,3.19,,,,,,,,,,,,,투구,direction,,,28,,,,90,141,25,4,28,,,,,48,4,2,156,,,,,,,,,,28,0,0,0,0,11,8,0,0,149.2,77,86.65,639,12,0,4,4.63,5.41,5.21,5.11,4.88,1.26,,,,,,,,,,,,,,,,,,,,,
1,하트,24 P,6.93,6.93,,,,,,,,,,,,,투구,pitch,,,26,,,,51,124,16,1,11,,,,,38,11,0,182,,,,,,,,,,26,0,0,0,0,13,3,0,0,157.0,47,51.00,631,7,0,2,2.69,2.92,2.92,3.00,3.10,1.03,,,,,,,,,,,,,,,,,,,,,
2,윌커슨,24 P,6.81,6.81,,,,,,,,,,,,,투구,pitch,,,32,,,,90,210,37,3,18,,,,,27,2,0,167,,,,,,,,,,32,0,1,1,1,12,8,0,0,196.2,84,88.80,816,13,0,3,3.84,4.12,4.06,3.91,3.62,1.21,,,,,,,,,,,,,,,,,,,,,
3,후라도,24 P,6.61,6.61,,,,,,,,,,,,,투구,pitch,,,30,,,,78,185,27,4,19,,,,,32,9,0,169,,,,,,,,,,30,0,0,0,0,10,8,0,0,190.1,71,76.95,779,12,1,3,3.36,3.69,3.64,3.78,3.84,1.14,,,,,,,,,,,,,,,,,,,,,
4,반즈,24 P,6.43,6.43,,,,,,,,,,,,,투구,pitch,,,25,,,,59,140,17,4,18,,,,,46,5,0,171,,,,,,,,,,25,0,0,0,0,9,6,0,0,150.2,56,55.90,624,8,0,6,3.35,3.52,3.34,3.18,3.83,1.23,,,,,,,,,,,,,,,,,,,,,
5,코너,24 P,5.95,5.95,,,,,,,,,,,,,투구,pitch,,,28,,,,67,135,17,3,21,,,,,40,19,0,158,,,,,,,,,,28,0,1,1,1,11,6,0,0,160.0,61,65.45,663,4,0,9,3.43,3.77,3.68,3.54,4.44,1.09,,,,,,,,,,,,,,,,,,,,,
6,원태인,24 P,5.87,5.87,,,,,,,,,,,,,투구,pitch,,,28,,,,68,150,29,3,17,,,,,42,7,1,119,,,,,,,,,,28,0,1,1,0,15,6,0,0,159.2,65,67.30,670,5,0,3,3.66,3.83,3.79,3.58,4.55,1.20,,,,,,,,,,,,,,,,,,,,,
7,헤이수스,24 P,5.09,5.09,,,,,,,,,,,,,투구,pitch,,,30,,,,78,171,31,2,22,,,,,44,14,1,178,,,,,,,,,,30,0,0,0,0,13,11,0,0,171.1,70,75.75,728,8,1,6,3.68,4.10,3.98,4.24,4.11,1.25,,,,,,,,,,,,,,,,,,,,,
8,쿠에바스,24 P,5.06,5.06,,,,,,,,,,,,,투구,pitch,,,31,,,,86,158,36,3,17,,,,,59,7,4,154,,,,,,,,,,31,0,0,0,0,7,12,0,0,173.1,79,86.00,737,11,1,11,4.10,4.47,4.47,4.34,4.25,1.25,,,,,,,,,,,,,,,,,,,,,
9,레예스,24 P,5.06,5.06,,,,,,,,,,,,,투구,pitch,,,26,,,,65,159,21,3,15,,,,,30,7,0,114,,,,,,,,,,26,0,0,0,0,11,4,0,0,144.0,61,62.55,617,5,0,4,3.81,4.06,3.91,3.72,4.26,1.31,,,,,,,,,,,,,,,,,,,,,
10,양현종,24 P,5.01,5.01,,,,,,,,,,,,,투구,pitch,,,29,,,,86,174,37,6,21,,,,,41,6,0,129,,,,,,,,,,29,0,3,3,0,11,5,0,0,171.1,78,83.10,727,11,0,2,4.10,4.52,4.37,4.37,4.63,1.25,,,,,,,,,,,,,,,,,,,,,
Rank,Name,Team,Sort▼,WAR▼,,,,,,,,,,,,,투구,pitch,,,G,,,,R,H,2B,3B,HR,,,,,BB,HP,IB,SO,,,,,,,,,,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,rRA,TBF,ROE,BK,WP,ERA,RA9,rRA9,rRA9pf,FIP,WHIP,,,,,,,,,,,,,,,,,,,,,
Rank,Name,Team,WAR,WAR▼,,,,,,,,,,,,,투구,pitch,,,G,,,,R,H,2B,3B,HR,,,,,BB,HP,IB,SO,,,,,,,,,,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,rRA,TBF,ROE,BK,WP,ERA,RA9,rRA9,rRA9pf,FIP,WHIP,,,,,,,,,,,,,,,,,,,,,
11,곽빈,24 P,5.00,5.00,,,,,,,,,,,,,투구,pitch,,,30,,,,83,142,29,1,11,,,,,76,6,0,154,,,,,,,,,,30,0,0,0,0,15,9,0,0,167.2,79,76.70,716,5,1,11,4.24,4.46,4.12,4.25,4.13,1.30,,,,,,,,,,,,,,,,,,,,,
12,네일,24 P,4.90,4.90,,,,,,,,,,,,,투구,pitch,,,26,,,,69,154,27,1,11,,,,,35,9,0,138,,,,,,,,,,26,0,0,0,0,12,5,0,0,149.1,42,67.30,642,17,1,3,2.53,4.16,4.06,4.04,3.68,1.27,,,,,,,,,,,,,,,,,,,,,
13,류현진,24 P,4.44,4.44,,,,,,,,,,,,,투구,pitch,,,28,,,,78,182,22,1,12,,,,,33,3,0,135,,,,,,,,,,28,0,0,0,0,10,8,0,0,158.1,68,76.95,679,10,0,1,3.87,4.43,4.37,4.41,3.67,1.36,,,,,,,,,,,,,,,,,,,,,
14,엔스,24 P,4.33,4.33,,,,,,,,,,,,,투구,pitch,,,30,,,,84,169,29,3,16,,,,,50,6,0,157,,,,,,,,,,30,0,0,0,0,13,6,0,0,167.2,78,83.65,714,9,0,4,4.19,4.51,4.49,4.64,4.03,1.31,,,,,,,,,,,,,,,,,,,,,
15,손주영,24 P,4.31,4.31,,,,,,,,,,,,,투구,pitch,,,28,,,,71,157,16,0,11,,,,,54,10,0,112,,,,,,,,,,27,1,0,0,0,9,10,0,1,144.2,61,65.30,637,9,0,6,3.79,4.42,4.06,4.26,4.54,1.46,,,,,,,,,,,,,,,,,,,,,
16,박세웅,24 P,4.06,4.06,,,,,,,,,,,,,투구,pitch,,,30,,,,103,188,33,0,13,,,,,56,11,0,124,,,,,,,,,,30,0,0,0,0,6,11,0,0,173.1,92,97.65,759,12,0,10,4.78,5.35,5.07,4.97,4.50,1.41,,,,,,,,,,,,,,,,,,,,,
17,엄상백,24 P,3.93,3.93,,,,,,,,,,,,,투구,pitch,,,29,,,,88,164,26,3,26,,,,,42,7,0,159,,,,,,,,,,29,0,0,0,0,13,10,0,0,156.2,85,85.40,675,3,0,2,4.88,5.06,4.91,4.74,4.61,1.31,,,,,,,,,,,,,,,,,,,,,
18,김광현,24 P,3.42,3.42,,,,,,,,,,,,,투구,pitch,,,31,,,,95,162,29,0,24,,,,,73,6,1,154,,,,,,,,,,31,0,0,0,0,12,10,0,0,162.1,89,94.65,709,6,0,8,4.93,5.27,5.25,5.08,5.10,1.45,,,,,,,,,,,,,,,,,,,,,
19,하영민,24 P,3.25,3.25,,,,,,,,,,,,,투구,pitch,,,28,,,,82,168,33,6,8,,,,,58,5,0,101,,,,,,,,,,28,0,0,0,0,9,8,0,0,150.1,73,79.25,671,9,0,7,4.37,4.91,4.74,5.02,4.45,1.50,,,,,,,,,,,,,,,,,,,,,
20,벤자민,24 P,3.19,3.19,,,,,,,,,,,,,투구,pitch,,,28,,,,90,141,25,4,28,,,,,48,4,2,156,,,,,,,,,,28,0,0,0,0,11,8,0,0,149.2,77,86.65,639,12,0,4,4.63,5.41,5.21,5.11,4.88,1.26,,,,,,,,,,,,,,,,,,,,,
1,하트,24 P,6.93,6.93,,,,,,,,,,,,,투구,ballType,,,26,,,,51,124,16,1,11,,,,,38,11,0,182,,,,,,,,,,26,0,0,0,0,13,3,0,0,157.0,47,51.00,631,7,0,2,2.69,2.92,2.92,3.00,3.10,1.03,,,,,,,,,,,,,,,,,,,,,
2,윌커슨,24 P,6.81,6.81,,,,,,,,,,,,,투구,ballType,,,32,,,,90,210,37,3,18,,,,,27,2,0,167,,,,,,,,,,32,0,1,1,1,12,8,0,0,196.2,84,88.80,816,13,0,3,3.84,4.12,4.06,3.91,3.62,1.21,,,,,,,,,,,,,,,,,,,,,
3,후라도,24 P,6.61,6.61,,,,,,,,,,,,,투구,ballType,,,30,,,,78,185,27,4,19,,,,,32,9,0,169,,,,,,,,,,30,0,0,0,0,10,8,0,0,190.1,71,76.95,779,12,1,3,3.36,3.69,3.64,3.78,3.84,1.14,,,,,,,,,,,,,,,,,,,,,
4,반즈,24 P,6.43,6.43,,,,,,,,,,,,,투구,ballType,,,25,,,,59,140,17,4,18,,,,,46,5,0,171,,,,,,,,,,25,0,0,0,0,9,6,0,0,150.2,56,55.90,624,8,0,6,3.35,3.52,3.34,3.18,3.83,1.23,,,,,,,,,,,,,,,,,,,,,
5,코너,24 P,5.95,5.95,,,,,,,,,,,,,투구,ballType,,,28,,,,67,135,17,3,21,,,,,40,19,0,158,,,,,,,,,,28,0,1,1,1,11,6,0,0,160.0,61,65.45,663,4,0,9,3.43,3.77,3.68,3.54,4.44,1.09,,,,,,,,,,,,,,,,,,,,,
6,원태인,24 P,5.87,5.87,,,,,,,,,,,,,투구,ballType,,,28,,,,68,150,29,3,17,,,,,42,7,1,119,,,,,,,,,,28,0,1,1,0,15,6,0,0,159.2,65,67.30,670,5,0,3,3.66,3.83,3.79,3.58,4.55,1.20,,,,,,,,,,,,,,,,,,,,,
7,헤이수스,24 P,5.09,5.09,,,,,,,,,,,,,투구,ballType,,,30,,,,78,171,31,2,22,,,,,44,14,1,178,,,,,,,,,,30,0,0,0,0,13,11,0,0,171.1,70,75.75,728,8,1,6,3.68,4.10,3.98,4.24,4.11,1.25,,,,,,,,,,,,,,,,,,,,,
8,쿠에바스,24 P,5.06,5.06,,,,,,,,,,,,,투구,ballType,,,31,,,,86,158,36,3,17,,,,,59,7,4,154,,,,,,,,,,31,0,0,0,0,7,12,0,0,173.1,79,86.00,737,11,1,11,4.10,4.47,4.47,4.34,4.25,1.25,,,,,,,,,,,,,,,,,,,,,
9,레예스,24 P,5.06,5.06,,,,,,,,,,,,,투구,ballType,,,26,,,,65,159,21,3,15,,,,,30,7,0,114,,,,,,,,,,26,0,0,0,0,11,4,0,0,144.0,61,62.55,617,5,0,4,3.81,4.06,3.91,3.72,4.26,1.31,,,,,,,,,,,,,,,,,,,,,
10,양현종,24 P,5.01,5.01,,,,,,,,,,,,,투구,ballType,,,29,,,,86,174,37,6,21,,,,,41,6,0,129,,,,,,,,,,29,0,3,3,0,11,5,0,0,171.1,78,83.10,727,11,0,2,4.10,4.52,4.37,4.37,4.63,1.25,,,,,,,,,,,,,,,,,,,,,
Rank,Name,Team,Sort▼,WAR▼,,,,,,,,,,,,,투구,ballType,,,G,,,,R,H,2B,3B,HR,,,,,BB,HP,IB,SO,,,,,,,,,,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,rRA,TBF,ROE,BK,WP,ERA,RA9,rRA9,rRA9pf,FIP,WHIP,,,,,,,,,,,,,,,,,,,,,
Rank,Name,Team,WAR,WAR▼,,,,,,,,,,,,,투구,ballType,,,G,,,,R,H,2B,3B,HR,,,,,BB,HP,IB,SO,,,,,,,,,,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,rRA,TBF,ROE,BK,WP,ERA,RA9,rRA9,rRA9pf,FIP,WHIP,,,,,,,,,,,,,,,,,,,,,
11,곽빈,24 P,5.00,5.00,,,,,,,,,,,,,투구,ballType,,,30,,,,83,142,29,1,11,,,,,76,6,0,154,,,,,,,,,,30,0,0,0,0,15,9,0,0,167.2,79,76.70,716,5,1,11,4.24,4.46,4.12,4.25,4.13,1.30,,,,,,,,,,,,,,,,,,,,,
12,네일,24 P,4.90,4.90,,,,,,,,,,,,,투구,ballType,,,26,,,,69,154,27,1,11,,,,,35,9,0,138,,,,,,,,,,26,0,0,0,0,12,5,0,0,149.1,42,67.30,642,17,1,3,2.53,4.16,4.06,4.04,3.68,1.27,,,,,,,,,,,,,,,,,,,,,
13,류현진,24 P,4.44,4.44,,,,,,,,,,,,,투구,ballType,,,28,,,,78,182,22,1,12,,,,,33,3,0,135,,,,,,,,,,28,0,0,0,0,10,8,0,0,158.1,68,76.95,679,10,0,1,3.87,4.43,4.37,4.41,3.67,1.36,,,,,,,,,,,,,,,,,,,,,
14,엔스,24 P,4.33,4.33,,,,,,,,,,,,,투구,ballType,,,30,,,,84,169,29,3,16,,,,,50,6,0,157,,,,,,,,,,30,0,0,0,0,13,6,0,0,167.2,78,83.65,714,9,0,4,4.19,4.51,4.49,4.64,4.03,1.31,,,,,,,,,,,,,,,,,,,,,
15,손주영,24 P,4.31,4.31,,,,,,,,,,,,,투구,ballType,,,28,,,,71,157,16,0,11,,,,,54,10,0,112,,,,,,,,,,27,1,0,0,0,9,10,0,1,144.2,61,65.30,637,9,0,6,3.79,4.42,4.06,4.26,4.54,1.46,,,,,,,,,,,,,,,,,,,,,
16,박세웅,24 P,4.06,4.06,,,,,,,,,,,,,투구,ballType,,,30,,,,103,188,33,0,13,,,,,56,11,0,124,,,,,,,,,,30,0,0,0,0,6,11,0,0,173.1,92,97.65,759,12,0,10,4.78,5.35,5.07,4.97,4.50,1.41,,,,,,,,,,,,,,,,,,,,,
17,엄상백,24 P,3.93,3.93,,,,,,,,,,,,,투구,ballType,,,29,,,,88,164,26,3,26,,,,,42,7,0,159,,,,,,,,,,29,0,0,0,0,13,10,0,0,156.2,85,85.40,675,3,0,2,4.88,5.06,4.91,4.74,4.61,1.31,,,,,,,,,,,,,,,,,,,,,
18,김광현,24 P,3.42,3.42,,,,,,,,,,,,,투구,ballType,,,31,,,,95,162,29,0,24,,,,,73,6,1,154,,,,,,,,,,31,0,0,0,0,12,10,0,0,162.1,89,94.65,709,6,0,8,4.93,5.27,5.25,5.08,5.10,1.45,,,,,,,,,,,,,,,,,,,,,
19,하영민,24 P,3.25,3.25,,,,,,,,,,,,,투구,ballType,,,28,,,,82,168,33,6,8,,,,,58,5,0,101,,,,,,,,,,28,0,0,0,0,9,8,0,0,150.1,73,79.25,671,9,0,7,4.37,4.91,4.74,5.02,4.45,1.50,,,,,,,,,,,,,,,,,,,,,
20,벤자민,24 P,3.19,3.19,,,,,,,,,,,,,투구,ballType,,,28,,,,90,141,25,4,28,,,,,48,4,2,156,,,,,,,,,,28,0,0,0,0,11,8,0,0,149.2,77,86.65,639,12,0,4,4.63,5.41,5.21,5.11,4.88,1.26,,,,,,,,,,,,,,,,,,,,,
1,박동원,24 C,,,,,,,,,,,,,,,수비,default,,,124,,,,,,,,,,,,,,,,,,,,,,,,,,109,,,,,,,,,944.2,,,,,,,,,,,,,1.975,890,809,77,4,99.6,8.44,1.14,,1.40,,0.07,2.15,8.55,,10.75,11.91,10.87,21.62,0.982,1.975
2,김주원,24 SS,,,,,,,,,,,,,,,수비,default,,,132,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,1023.2,,,,,,,,,,,,,1.722,501,196,287,18,96.4,4.25,9.13,,0.05,0.26,,,,,9.43,10.13,9.42,18.85,0.861,1.722
3,이재현,24 SS,,,,,,,,,,,,,,,수비,default,,,107,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,,,,,,,862.1,,,,,,,,,,,,,1.529,409,186,212,11,97.3,4.15,7.13,,2.13,-1.29,,,,,7.96,10.52,8.78,16.74,0.727,1.529
4,이지영,24 C,,,,,,,,,,,,,,,수비,default,,,117,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,914.2,,,,,,,,,,,,,1.513,987,919,61,7,99.3,9.64,1.20,,-0.21,,0.10,1.67,5.34,,6.50,7.61,10.06,16.56,0.594,1.513
5,박찬호,24 SS,,,,,,,,,,,,,,,수비,default,,,132,,,,,,,,,,,,,,,,,,,,,,,,,,129,,,,,,,,,1120.1,,,,,,,,,,,,,1.374,564,213,328,23,95.9,4.35,4.92,,-0.60,-0.75,,,,,3.57,3.83,11.48,15.05,0.326,1.374
6,강민호,24 C,,,,,,,,,,,,,,,수비,default,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,,,,,,,803.0,,,,,,,,,,,,,1.181,686,631,53,2,99.7,7.67,-0.56,,1.90,,-0.10,0.95,1.84,,3.47,3.68,9.46,12.93,0.317,1.181
7,김혜성,24 2B,,,,,,,,,,,,,,,수비,default,,,119,,,,,,,,,,,,,,,,,,,,,,,,,,118,,,,,,,,,1015.0,,,,,,,,,,,,,1.142,616,258,342,16,97.4,5.32,8.60,,-1.90,0.48,,,,,7.18,8.15,5.32,12.50,0.656,1.142
8,박성한,24 SS,,,,,,,,,,,,,,,수비,default,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,128,,,,,,,,,1115.0,,,,,,,,,,,,,1.059,564,209,332,23,95.9,4.37,1.35,,-1.65,0.75,,,,,0.45,0.47,11.14,11.59,0.041,1.059
9,장성우,24 C,,,,,,,,,,,,,,,수비,default,,,114,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,856.1,,,,,,,,,,,,,1.046,838,780,56,2,99.8,8.79,-0.84,,2.09,,0.32,-3.44,3.83,,0.82,0.90,10.63,11.45,0.075,1.046
10,오지환,24 SS,,,,,,,,,,,,,,,수비,default,,,107,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,858.0,,,,,,,,,,,,,1.027,400,150,238,12,97.0,4.07,1.33,,1.59,-0.02,,,,,2.90,3.86,8.34,11.24,0.265,1.027
Rank,Name,Team,,,,,,,,,,,,,,,수비,default,,,G,,,,,,,,,,,,,,,,,,,,,,,,,,GS,,,,,,,,,IP,,,,,,,,,,,,,Sort▼,TC,PO,Ass,E,F%,RF9,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS▼
Rank,Name,Team,,,,,,,,,,,,,,,수비,default,,,G,,,,,,,,,,,,,,,,,,,,,,,,,,GS,,,,,,,,,IP,,,,,,,,,,,,,WAAwithPOS,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS▼
11,박민우,24 2B,,,,,,,,,,,,,,,수비,default,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,,,779.1,,,,,,,,,,,,,1.023,402,186,210,6,98.5,4.57,4.88,,1.70,0.31,,,,,6.89,8.20,4.31,11.20,0.629,1.023
12,김형준,24 C,,,,,,,,,,,,,,,수비,default,,,116,,,,,,,,,,,,,,,,,,,,,,,,,,104,,,,,,,,,870.1,,,,,,,,,,,,,0.967,832,761,59,12,98.6,8.48,0.42,,-2.88,,-0.04,1.15,3.15,,0.86,1.04,9.72,10.58,0.079,0.967
13,강승호,24 2B,,,,,,,,,,,,,,,수비,default,,,124,,,,,,,,,,,,,,,,,,,,,,,,,,118,,,,,,,,,988.0,,,,,,,,,,,,,0.923,532,234,286,12,97.7,4.74,5.31,,-0.05,-0.06,,,,,5.20,5.35,4.90,10.10,0.475,0.923
14,최재훈,24 C,,,,,,,,,,,,,,,수비,default,,,115,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,,,791.2,,,,,,,,,,,,,0.902,811,746,60,5,99.4,9.16,0.35,,0.35,,0.19,1.24,-0.79,,1.57,1.95,8.30,9.88,0.144,0.902
15,김기연,24 C,,,,,,,,,,,,,,,수비,default,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,579.0,,,,,,,,,,,,,0.895,501,474,25,2,99.6,7.76,-0.24,,1.09,,-0.26,1.28,2.43,,3.56,5.40,6.24,9.80,0.325,0.895
16,김태진,24 SS,,,,,,,,,,,,,,,수비,default,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,346.0,,,,,,,,,,,,,0.895,171,64,104,3,98.2,4.37,4.68,,1.56,0.57,,,,,6.82,12.12,2.98,9.80,0.623,0.895
17,박준영,24 SS,,,,,,,,,,,,,,,수비,default,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,434.2,,,,,,,,,,,,,0.863,222,83,135,4,98.2,4.51,2.93,,1.85,0.74,,,,,5.52,12.24,3.92,9.44,0.505,0.863
18,김태군,24 C,,,,,,,,,,,,,,,수비,default,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,,,,,640.2,,,,,,,,,,,,,0.858,611,567,38,6,99.0,8.50,0.81,,-0.70,,0.11,-1.10,5.58,,3.03,4.15,6.36,9.39,0.277,0.858
19,김재현,24 C,,,,,,,,,,,,,,,수비,default,,,109,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,758.1,,,,,,,,,,,,,0.787,682,627,48,7,99.0,8.01,-1.18,,-0.78,,-0.12,2.21,0.98,,0.81,1.06,7.80,8.61,0.074,0.787
20,김영웅,24 SS,,,,,,,,,,,,,,,수비,default,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,304.2,,,,,,,,,,,,,0.785,157,70,82,5,96.8,4.49,3.33,,0.19,2.16,,,,,5.69,6.50,2.90,8.59,0.520,0.785
Rank,Name,Team,,,,,,,,,,,,,,,수비,default,,,G,,,,,,,,,,,,,,,,,,,,,,,,,,GS,,,,,,,,,IP,,,,,,,,,,,,,Sort▼,TC,PO,Ass,E,F%,RF9,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS▼
