Rank,Name,Team,정렬▼,WAR▼,WAA (야수),WAA (야수),WAA (야수),WAA (야수),Rep. Wins,Pos. Wins,WAA (투수),WAA (투수),Rep. Win (투수),Rep. Win (투수),WAR (투수),WAR (투수),탭,하위 탭,oWAR,dWAR,G,PA,ePA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HP,IB,SO,GDP,SH,SF,비율,비율,비율,비율,비율,비율,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,rRA,TBF,ROE,BK,WP,ERA,RA9,rRA9,FIP,WHIP,정렬▼,TC,PO,Ass,E,F%,RF9,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS▼
Rank,Name,Team,WAR,WAR▼,BT,SB,BR,Def,Rep. Wins,Pos. Wins,GS,GR,GS,GR,GS,GR,,,oWAR,dWAR,G,PA,ePA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HP,IB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,R/ePA,wRC+,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,rRA,TBF,ROE,BK,WP,ERA,RA9,rRA9,FIP,WHIP,WAAwithPOS,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS▼
10,강민호,24+롯C,63.83,63.83,,,,,,,,,,,,,타격,extension,55.28,8.55,2369.0,8709.0,8633.0,7620.0,969.0,2111.0,374.0,12.0,338.0,3523.0,1242.0,32.0,33.0,803.0,162.0,51.0,1529.0,244.0,46.0,78.0,0.277,0.355,0.462,0.817,0.112,112.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,장성호,15해1B,61.39,61.39,,,,,,,,,,,,,타격,extension,73.36,-11.97,2064.0,8344.0,8233.0,7084.0,1108.0,2100.0,394.0,18.0,221.0,3193.0,1043.0,99.0,59.0,1101.0,74.0,81.0,879.0,166.0,34.0,51.0,0.296,0.394,0.451,0.845,0.135,136.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,김동주,13O3B,60.1,60.1,,,,,,,,,,,,,타격,extension,68.14,-8.05,1625.0,6592.0,6522.0,5540.0,851.0,1710.0,293.0,12.0,273.0,2846.0,1097.0,48.0,27.0,814.0,147.0,68.0,794.0,186.0,2.0,89.0,0.309,0.405,0.514,0.919,0.131,149.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,김동수,09LC,58.94,58.94,,,,,,,,,,,,,타격,extension,39.38,19.56,2039.0,6940.0,6746.0,5915.0,741.0,1556.0,286.0,28.0,202.0,2504.0,871.0,56.0,48.0,661.0,130.0,36.0,821.0,132.0,158.0,76.0,0.263,0.346,0.423,0.769,0.11,109.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,장종훈,05빙SS,58.79,58.79,,,,,,,,,,,,,타격,extension,67.97,-9.18,1952.0,7374.0,7262.0,6292.0,1043.0,1771.0,331.0,25.0,340.0,3172.0,1145.0,123.0,80.0,866.0,131.0,86.0,1355.0,110.0,26.0,59.0,0.281,0.377,0.504,0.881,0.144,139.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,손아섭,24+롯RF,58.3,58.3,,,,,,,,,,,,,타격,extension,58.95,-0.64,2058.0,8876.0,8822.0,7833.0,1361.0,2511.0,441.0,34.0,181.0,3563.0,1036.0,232.0,68.0,925.0,40.0,43.0,1277.0,120.0,26.0,52.0,0.321,0.393,0.455,0.848,0.154,127.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,이만수,97삼C,58.06,58.06,,,,,,,,,,,,,타격,extension,54.21,3.85,1449.0,5034.0,4972.0,4310.0,624.0,1276.0,193.0,7.0,252.0,2239.0,860.0,52.0,48.0,554.0,118.0,53.0,490.0,140.0,3.0,43.0,0.296,0.388,0.519,0.907,0.126,152.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,오지환,24+LSS,57.43,57.43,,,,,,,,,,,,,타격,extension,46.82,10.61,1858.0,7339.0,7254.0,6324.0,1012.0,1673.0,323.0,62.0,164.0,2612.0,866.0,273.0,103.0,785.0,93.0,16.0,1611.0,92.0,75.0,62.0,0.265,0.351,0.413,0.764,0.14,106.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,김재현,10LRF,56.9,56.9,,,,,,,,,,,,,타격,extension,66.26,-9.36,1770.0,6855.0,6773.0,5710.0,884.0,1681.0,310.0,20.0,201.0,2634.0,939.0,115.0,66.0,929.0,133.0,53.0,931.0,137.0,28.0,54.0,0.294,0.402,0.461,0.863,0.131,143.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,전준호,09롯CF,56.13,56.13,,,,,,,,,,,,,타격,extension,51.05,5.08,2091.0,8158.0,7921.0,6928.0,1171.0,2018.0,214.0,100.0,42.0,2558.0,577.0,549.0,217.0,861.0,101.0,18.0,844.0,54.0,216.0,49.0,0.291,0.375,0.369,0.744,0.148,115.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,박재홍,12현CF,55.89,55.89,,,,,,,,,,,,,타격,extension,60.81,-4.92,1797.0,7136.0,7049.0,6097.0,1012.0,1732.0,316.0,26.0,300.0,3000.0,1081.0,267.0,145.0,875.0,65.0,60.0,1147.0,151.0,27.0,72.0,0.284,0.376,0.492,0.868,0.144,136.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,김기태,05쌍1B,55.45,55.45,,,,,,,,,,,,,타격,extension,67.91,-12.46,1544.0,6003.0,5863.0,4975.0,816.0,1465.0,299.0,27.0,249.0,2565.0,923.0,83.0,66.0,948.0,27.0,129.0,862.0,116.0,11.0,42.0,0.294,0.407,0.516,0.923,0.139,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,박한이,19삼RF,53.63,53.63,,,,,,,,,,,,,타격,extension,54.04,-0.41,2127.0,8712.0,8512.0,7392.0,1211.0,2174.0,368.0,32.0,146.0,3044.0,906.0,149.0,102.0,1028.0,70.0,36.0,1130.0,156.0,169.0,53.0,0.294,0.383,0.412,0.795,0.142,119.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,홍성흔,16두C,53.53,53.53,,,,,,,,,,,,,타격,extension,49.25,4.28,1957.0,7637.0,7549.0,6789.0,872.0,2046.0,323.0,12.0,208.0,3017.0,1120.0,85.0,49.0,645.0,78.0,25.0,1018.0,230.0,63.0,62.0,0.301,0.366,0.444,0.81,0.116,119.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,박용택,22LLF,52.8,52.8,,,,,,,,,,,,,타격,extension,58.19,-5.39,2237.0,9138.0,9063.0,8139.0,1259.0,2504.0,441.0,44.0,213.0,3672.0,1192.0,313.0,90.0,793.0,74.0,49.0,1392.0,177.0,34.0,96.0,0.308,0.37,0.451,0.821,0.139,120.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,심정수,08ORF,52.28,52.28,,,,,,,,,,,,,타격,extension,61.45,-9.17,1450.0,5958.0,5894.0,5050.0,859.0,1451.0,232.0,14.0,328.0,2695.0,1029.0,43.0,22.0,777.0,79.0,60.0,1073.0,126.0,4.0,48.0,0.287,0.387,0.534,0.921,0.146,149.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,정근우,20S2B,51.81,51.81,,,,,,,,,,,,,타격,extension,44.22,7.6,1747.0,7157.0,6999.0,6219.0,1072.0,1877.0,319.0,34.0,121.0,2627.0,721.0,371.0,133.0,664.0,103.0,28.0,731.0,142.0,131.0,39.0,0.302,0.376,0.422,0.798,0.153,115.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,이대호,22롯1B,50.82,50.82,,,,,,,,,,,,,타격,extension,61.11,-10.29,1971.0,8128.0,8038.0,7118.0,972.0,2199.0,331.0,6.0,374.0,3664.0,1425.0,11.0,11.0,745.0,180.0,94.0,1025.0,239.0,8.0,77.0,0.309,0.385,0.515,0.9,0.121,136.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,홍현우,05해2B,50.57,50.57,,,,,,,,,,,,,타격,extension,48.77,1.81,1483.0,5780.0,5689.0,4886.0,765.0,1344.0,267.0,19.0,188.0,2213.0,762.0,164.0,68.0,752.0,53.0,47.0,863.0,102.0,44.0,45.0,0.275,0.375,0.453,0.828,0.135,131.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,이범호,19한2B,50.08,50.08,,,,,,,,,,,,,타격,extension,51.85,-1.77,2001.0,7451.0,7389.0,6370.0,954.0,1727.0,334.0,12.0,329.0,3072.0,1127.0,49.0,29.0,863.0,115.0,35.0,1158.0,176.0,36.0,67.0,0.271,0.365,0.482,0.847,0.129,122.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,박병호,24+L1B,49.92,49.92,,,,,,,,,,,,,타격,extension,48.49,1.44,1690.0,6537.0,6503.0,5508.0,996.0,1515.0,248.0,5.0,403.0,2982.0,1211.0,70.0,28.0,815.0,139.0,45.0,1653.0,118.0,3.0,72.0,0.275,0.378,0.541,0.919,0.153,138.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,박석민,23+삼3B,49.22,49.22,,,,,,,,,,,,,타격,extension,52.33,-3.11,1697.0,6524.0,6462.0,5363.0,882.0,1537.0,271.0,10.0,269.0,2635.0,1041.0,23.0,17.0,857.0,212.0,30.0,1145.0,188.0,36.0,53.0,0.287,0.402,0.491,0.893,0.137,135.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,나성범,24+NRF,49.14,49.14,,,,,,,,,,,,,타격,extension,46.09,3.05,1385.0,6089.0,6057.0,5418.0,1008.0,1700.0,341.0,30.0,272.0,2917.0,1064.0,100.0,29.0,493.0,124.0,33.0,1333.0,72.0,5.0,48.0,0.314,0.381,0.538,0.919,0.166,137.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,이용규,24+LLF,48.29,48.29,,,,,,,,,,,,,타격,extension,43.02,5.27,2021.0,8430.0,8298.0,7219.0,1206.0,2132.0,271.0,66.0,27.0,2616.0,570.0,396.0,148.0,920.0,132.0,17.0,770.0,105.0,116.0,43.0,0.295,0.383,0.362,0.745,0.145,110.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,이병규,16LCF,47.78,47.78,,,,,,,,,,,,,타격,extension,52.62,-4.84,1740.0,7243.0,7160.0,6567.0,991.0,2042.0,370.0,38.0,161.0,2971.0,972.0,147.0,66.0,526.0,66.0,52.0,838.0,151.0,31.0,53.0,0.311,0.365,0.452,0.817,0.138,123.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,박진만,15현SS,47.52,47.52,,,,,,,,,,,,,타격,extension,29.85,17.67,1993.0,7070.0,6863.0,6039.0,763.0,1574.0,317.0,15.0,153.0,2380.0,781.0,94.0,76.0,671.0,106.0,12.0,1003.0,130.0,196.0,58.0,0.261,0.342,0.394,0.736,0.111,100.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,이진영,18쌍RF,46.95,46.95,,,,,,,,,,,,,타격,extension,50.4,-3.46,2160.0,7881.0,7764.0,6976.0,979.0,2125.0,367.0,33.0,169.0,3065.0,979.0,112.0,77.0,745.0,39.0,49.0,906.0,142.0,71.0,50.0,0.305,0.372,0.439,0.811,0.126,120.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,송지만,13한LF,46.24,46.24,,,,,,,,,,,,,타격,extension,54.12,-7.88,1938.0,7591.0,7468.0,6620.0,1019.0,1870.0,327.0,28.0,311.0,3186.0,1030.0,165.0,102.0,691.0,145.0,33.0,1451.0,144.0,90.0,45.0,0.282,0.361,0.481,0.842,0.136,124.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,류지현,04LSS,45.62,45.62,,,,,,,,,,,,,타격,extension,34.45,11.17,1108.0,4865.0,4724.0,4050.0,719.0,1134.0,193.0,17.0,64.0,1553.0,379.0,296.0,85.0,590.0,60.0,10.0,537.0,57.0,131.0,34.0,0.28,0.377,0.383,0.76,0.152,119.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,장효조,92삼LF,43.92,43.92,,,,,,,,,,,,,타격,extension,45.49,-1.57,964.0,3632.0,3575.0,3050.0,485.0,1009.0,157.0,36.0,54.0,1400.0,437.0,110.0,60.0,506.0,27.0,38.0,289.0,31.0,16.0,30.0,0.331,0.427,0.459,0.886,0.136,165.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,정성훈,18해3B,43.88,43.88,,,,,,,,,,,,,타격,extension,50.08,-6.2,2223.0,8475.0,8326.0,7359.0,1040.0,2159.0,396.0,23.0,174.0,3123.0,997.0,130.0,64.0,813.0,120.0,33.0,1054.0,216.0,121.0,62.0,0.293,0.37,0.424,0.794,0.125,115.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,한대화,97O3B,43.22,43.22,,,,,,,,,,,,,타격,extension,45.97,-2.75,1335.0,4982.0,4915.0,4264.0,610.0,1190.0,199.0,21.0,163.0,1920.0,712.0,79.0,53.0,608.0,33.0,28.0,567.0,118.0,38.0,38.0,0.279,0.37,0.45,0.82,0.124,139.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,박민우,24+N2B,42.77,42.77,,,,,,,,,,,,,타격,extension,39.84,2.93,1283.0,5341.0,5278.0,4625.0,857.0,1482.0,239.0,56.0,39.0,1950.0,488.0,275.0,74.0,502.0,113.0,19.0,677.0,84.0,46.0,55.0,0.32,0.396,0.422,0.818,0.162,120.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,황재균,24+현3B,40.63,40.63,,,,,,,,,,,,,타격,extension,38.91,1.72,2088.0,8467.0,8384.0,7552.0,1122.0,2160.0,404.0,45.0,220.0,3314.0,1073.0,232.0,122.0,711.0,67.0,23.0,1412.0,181.0,68.0,68.0,0.286,0.35,0.439,0.789,0.134,106.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,안치홍,24+K2B,39.63,39.63,,,,,,,,,,,,,타격,extension,40.56,-0.92,1748.0,6990.0,6877.0,6150.0,897.0,1829.0,345.0,25.0,153.0,2683.0,909.0,136.0,43.0,601.0,76.0,23.0,919.0,172.0,93.0,70.0,0.297,0.363,0.436,0.799,0.13,113.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,김광림,99OCF,39.0,39.0,,,,,,,,,,,,,타격,extension,32.02,6.98,1638.0,5462.0,5282.0,4761.0,619.0,1358.0,194.0,50.0,35.0,1757.0,432.0,170.0,101.0,480.0,24.0,24.0,537.0,57.0,145.0,41.0,0.285,0.351,0.369,0.72,0.117,111.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,김선빈,24+KSS,38.48,38.48,,,,,,,,,,,,,타격,extension,36.06,2.42,1625.0,6198.0,6069.0,5391.0,739.0,1645.0,260.0,13.0,41.0,2054.0,621.0,154.0,68.0,584.0,49.0,8.0,528.0,141.0,122.0,50.0,0.305,0.375,0.381,0.756,0.122,110.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,김성한,95해1B,38.3,38.3,,,,,,,,,,,,,타격,extension,47.58,-9.27,1336.0,5502.0,5441.0,4850.0,762.0,1389.0,247.0,14.0,207.0,2285.0,782.0,143.0,67.0,483.0,88.0,32.0,696.0,92.0,29.0,52.0,0.286,0.358,0.471,0.829,0.14,133.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,진갑용,15OC,38.27,38.27,,,,,,,,,,,,,타격,extension,28.77,9.5,1823.0,5937.0,5836.0,5242.0,567.0,1445.0,234.0,8.0,154.0,2157.0,753.0,13.0,15.0,473.0,93.0,22.0,720.0,154.0,79.0,50.0,0.276,0.343,0.411,0.754,0.097,102.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,박건우,24+두RF,37.41,37.41,,,,,,,,,,,,,타격,extension,38.25,-0.84,1256.0,4880.0,4854.0,4319.0,764.0,1414.0,290.0,24.0,123.0,2121.0,677.0,96.0,29.0,409.0,84.0,11.0,650.0,123.0,19.0,49.0,0.327,0.392,0.491,0.883,0.157,139.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,구자욱,24+삼1B,37.22,37.22,,,,,,,,,,,,,타격,extension,36.21,1.02,1210.0,5307.0,5287.0,4699.0,879.0,1495.0,300.0,56.0,167.0,2408.0,786.0,140.0,37.0,478.0,66.0,20.0,910.0,48.0,10.0,54.0,0.318,0.385,0.512,0.897,0.166,133.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,양준혁,10삼1B,91.06,91.06,,,,,,,,,,,,,타격,clutch,107.63,-16.58,2135.0,8807.0,8635.0,7332.0,1299.0,2318.0,458.0,25.0,351.0,3879.0,1389.0,193.0,119.0,1278.0,102.0,150.0,910.0,166.0,14.0,73.0,0.316,0.421,0.529,0.95,0.15,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,최정,24+S3B,85.56,85.56,,,,,,,,,,,,,타격,clutch,83.22,2.34,2293.0,9438.0,9335.0,7892.0,1461.0,2269.0,421.0,11.0,495.0,4197.0,1561.0,178.0,75.0,1037.0,348.0,57.0,1772.0,145.0,65.0,96.0,0.288,0.39,0.532,0.922,0.157,139.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,최형우,24+삼C,71.88,71.88,,,,,,,,,,,,,타격,clutch,77.67,-5.79,2181.0,9222.0,9145.0,7877.0,1291.0,2442.0,513.0,19.0,395.0,4178.0,1651.0,29.0,19.0,1130.0,113.0,92.0,1404.0,185.0,4.0,98.0,0.31,0.4,0.53,0.93,0.141,145.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,이승엽,17삼1B,70.74,70.74,,,,,,,,,,,,,타격,clutch,81.55,-10.81,1906.0,8270.0,8192.0,7132.0,1355.0,2156.0,464.0,28.0,467.0,4077.0,1498.0,57.0,25.0,953.0,102.0,75.0,1344.0,120.0,7.0,76.0,0.302,0.389,0.572,0.961,0.165,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,이종범,11해SS,69.22,69.22,,,,,,,,,,,,,타격,clutch,59.41,9.81,1706.0,6921.0,6744.0,6060.0,1100.0,1797.0,340.0,29.0,194.0,2777.0,730.0,510.0,113.0,634.0,90.0,82.0,622.0,108.0,95.0,42.0,0.297,0.369,0.458,0.827,0.163,128.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,양의지,24+두C,68.84,68.84,,,,,,,,,,,,,타격,clutch,64.79,4.05,1833.0,6866.0,6779.0,5904.0,876.0,1815.0,326.0,11.0,262.0,2949.0,1106.0,56.0,23.0,668.0,172.0,53.0,757.0,202.0,44.0,78.0,0.307,0.389,0.499,0.888,0.129,136.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,김태균,21한3B,66.51,66.51,,,,,,,,,,,,,타격,clutch,81.55,-15.04,2015.0,8225.0,8147.0,6900.0,1024.0,2209.0,399.0,8.0,311.0,3557.0,1358.0,28.0,14.0,1141.0,108.0,85.0,1384.0,228.0,7.0,69.0,0.32,0.421,0.516,0.937,0.126,153.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,박경완,13쌍C,66.0,66.0,,,,,,,,,,,,,타격,clutch,49.95,16.06,2044.0,7329.0,7103.0,5949.0,913.0,1480.0,271.0,15.0,314.0,2723.0,995.0,75.0,59.0,974.0,166.0,48.0,1605.0,131.0,178.0,62.0,0.249,0.366,0.458,0.824,0.129,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,김현수,24+두LF,64.07,64.07,,,,,,,,,,,,,타격,clutch,70.98,-6.91,2081.0,8832.0,8767.0,7627.0,1190.0,2388.0,447.0,29.0,249.0,3640.0,1432.0,71.0,48.0,1014.0,73.0,90.0,900.0,154.0,3.0,113.0,0.313,0.394,0.477,0.871,0.136,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,강민호,24+롯C,63.83,63.83,,,,,,,,,,,,,타격,clutch,55.28,8.55,2369.0,8709.0,8633.0,7620.0,969.0,2111.0,374.0,12.0,338.0,3523.0,1242.0,32.0,33.0,803.0,162.0,51.0,1529.0,244.0,46.0,78.0,0.277,0.355,0.462,0.817,0.112,112.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,장성호,15해1B,61.39,61.39,,,,,,,,,,,,,타격,clutch,73.36,-11.97,2064.0,8344.0,8233.0,7084.0,1108.0,2100.0,394.0,18.0,221.0,3193.0,1043.0,99.0,59.0,1101.0,74.0,81.0,879.0,166.0,34.0,51.0,0.296,0.394,0.451,0.845,0.135,136.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,김동주,13O3B,60.1,60.1,,,,,,,,,,,,,타격,clutch,68.14,-8.05,1625.0,6592.0,6522.0,5540.0,851.0,1710.0,293.0,12.0,273.0,2846.0,1097.0,48.0,27.0,814.0,147.0,68.0,794.0,186.0,2.0,89.0,0.309,0.405,0.514,0.919,0.131,149.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,김동수,09LC,58.94,58.94,,,,,,,,,,,,,타격,clutch,39.38,19.56,2039.0,6940.0,6746.0,5915.0,741.0,1556.0,286.0,28.0,202.0,2504.0,871.0,56.0,48.0,661.0,130.0,36.0,821.0,132.0,158.0,76.0,0.263,0.346,0.423,0.769,0.11,109.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,장종훈,05빙SS,58.79,58.79,,,,,,,,,,,,,타격,clutch,67.97,-9.18,1952.0,7374.0,7262.0,6292.0,1043.0,1771.0,331.0,25.0,340.0,3172.0,1145.0,123.0,80.0,866.0,131.0,86.0,1355.0,110.0,26.0,59.0,0.281,0.377,0.504,0.881,0.144,139.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,손아섭,24+롯RF,58.3,58.3,,,,,,,,,,,,,타격,clutch,58.95,-0.64,2058.0,8876.0,8822.0,7833.0,1361.0,2511.0,441.0,34.0,181.0,3563.0,1036.0,232.0,68.0,925.0,40.0,43.0,1277.0,120.0,26.0,52.0,0.321,0.393,0.455,0.848,0.154,127.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,이만수,97삼C,58.06,58.06,,,,,,,,,,,,,타격,clutch,54.21,3.85,1449.0,5034.0,4972.0,4310.0,624.0,1276.0,193.0,7.0,252.0,2239.0,860.0,52.0,48.0,554.0,118.0,53.0,490.0,140.0,3.0,43.0,0.296,0.388,0.519,0.907,0.126,152.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,오지환,24+LSS,57.43,57.43,,,,,,,,,,,,,타격,clutch,46.82,10.61,1858.0,7339.0,7254.0,6324.0,1012.0,1673.0,323.0,62.0,164.0,2612.0,866.0,273.0,103.0,785.0,93.0,16.0,1611.0,92.0,75.0,62.0,0.265,0.351,0.413,0.764,0.14,106.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,김재현,10LRF,56.9,56.9,,,,,,,,,,,,,타격,clutch,66.26,-9.36,1770.0,6855.0,6773.0,5710.0,884.0,1681.0,310.0,20.0,201.0,2634.0,939.0,115.0,66.0,929.0,133.0,53.0,931.0,137.0,28.0,54.0,0.294,0.402,0.461,0.863,0.131,143.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,전준호,09롯CF,56.13,56.13,,,,,,,,,,,,,타격,clutch,51.05,5.08,2091.0,8158.0,7921.0,6928.0,1171.0,2018.0,214.0,100.0,42.0,2558.0,577.0,549.0,217.0,861.0,101.0,18.0,844.0,54.0,216.0,49.0,0.291,0.375,0.369,0.744,0.148,115.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,박재홍,12현CF,55.89,55.89,,,,,,,,,,,,,타격,clutch,60.81,-4.92,1797.0,7136.0,7049.0,6097.0,1012.0,1732.0,316.0,26.0,300.0,3000.0,1081.0,267.0,145.0,875.0,65.0,60.0,1147.0,151.0,27.0,72.0,0.284,0.376,0.492,0.868,0.144,136.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,김기태,05쌍1B,55.45,55.45,,,,,,,,,,,,,타격,clutch,67.91,-12.46,1544.0,6003.0,5863.0,4975.0,816.0,1465.0,299.0,27.0,249.0,2565.0,923.0,83.0,66.0,948.0,27.0,129.0,862.0,116.0,11.0,42.0,0.294,0.407,0.516,0.923,0.139,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,박한이,19삼RF,53.63,53.63,,,,,,,,,,,,,타격,clutch,54.04,-0.41,2127.0,8712.0,8512.0,7392.0,1211.0,2174.0,368.0,32.0,146.0,3044.0,906.0,149.0,102.0,1028.0,70.0,36.0,1130.0,156.0,169.0,53.0,0.294,0.383,0.412,0.795,0.142,119.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,홍성흔,16두C,53.53,53.53,,,,,,,,,,,,,타격,clutch,49.25,4.28,1957.0,7637.0,7549.0,6789.0,872.0,2046.0,323.0,12.0,208.0,3017.0,1120.0,85.0,49.0,645.0,78.0,25.0,1018.0,230.0,63.0,62.0,0.301,0.366,0.444,0.81,0.116,119.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,박용택,22LLF,52.8,52.8,,,,,,,,,,,,,타격,clutch,58.19,-5.39,2237.0,9138.0,9063.0,8139.0,1259.0,2504.0,441.0,44.0,213.0,3672.0,1192.0,313.0,90.0,793.0,74.0,49.0,1392.0,177.0,34.0,96.0,0.308,0.37,0.451,0.821,0.139,120.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
